"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.099968133E1,1.200000010E-2,2.500000037E-2,6.800000370E-2,7.343705144E-2
1.100469610E1,-1.300000027E-2,3.599999845E-2,5.400000140E-2,6.618912333E-2
1.100971089E1,-5.400000140E-2,3.500000015E-2,2.700000070E-2,6.978538672E-2
1.101472566E1,-5.400000140E-2,8.000000380E-3,1.500000060E-1,1.596245656E-1
1.101974035E1,-1.300000027E-2,-1.799999923E-2,1.300000027E-2,2.572936039E-2
1.102475514E1,0.000000000E0,-4.199999943E-2,-1.300000027E-2,4.396589541E-2
1.102976990E1,-1.300000027E-2,-4.199999943E-2,-5.400000140E-2,6.963476223E-2
1.103478467E1,-2.700000070E-2,2.500000037E-2,-1.300000027E-2,3.902563341E-2
1.103979943E1,0.000000000E0,6.599999964E-2,1.500000060E-1,1.638780087E-1
1.104481397E1,2.500000037E-2,7.400000095E-2,2.039999962E-1,2.184422088E-1
1.104982876E1,-1.000000047E-3,3.299999982E-2,2.450000048E-1,2.472144865E-1
1.105484353E1,-1.000000047E-3,-7.000000216E-3,1.360000074E-1,1.361837069E-1
1.105985830E1,-1.499999966E-2,-2.099999972E-2,-2.600000054E-2,3.663331825E-2
1.106487301E1,-2.600000054E-2,-3.200000152E-2,-3.999999911E-2,5.744562693E-2
1.106988778E1,2.700000070E-2,-4.000000190E-3,-9.499999881E-2,9.884330940E-2
1.107490254E1,-1.300000027E-2,2.199999988E-2,8.200000226E-2,8.588946602E-2
1.107991733E1,0.000000000E0,3.599999845E-2,2.860000134E-1,2.882568430E-1
1.108493187E1,0.000000000E0,3.299999982E-2,2.590000033E-1,2.610938561E-1
1.108994666E1,-1.200000010E-2,1.999999955E-2,1.770000011E-1,1.785301105E-1
1.109496135E1,4.100000113E-2,-3.400000185E-2,-1.490000039E-1,1.582340083E-1
1.109997612E1,2.700000070E-2,-4.800000042E-2,-2.989999950E-1,3.040295990E-1
1.110499087E1,1.300000027E-2,-4.399999976E-2,-1.080000028E-1,1.173413848E-1
1.111000564E1,1.300000027E-2,-1.700000092E-2,5.400000140E-2,5.808614456E-2
1.111502040E1,0.000000000E0,2.300000004E-2,2.989999950E-1,2.998833057E-1
1.112003516E1,2.600000054E-2,2.300000004E-2,2.450000048E-1,2.474469688E-1
1.112504970E1,-1.300000027E-2,8.999999613E-3,-9.499999881E-2,9.630680025E-2
1.113006446E1,-3.999999911E-2,-1.799999923E-2,-2.849999964E-1,2.883556794E-1
1.113507923E1,-1.200000010E-2,-4.500000179E-2,-3.670000136E-1,3.699432526E-1
1.114009400E1,-1.200000010E-2,-4.000000190E-3,-1.220000014E-1,1.226539862E-1
1.114510874E1,3.799999878E-2,-4.000000190E-3,4.100000113E-2,5.604462509E-2
1.115012351E1,3.799999878E-2,2.300000004E-2,-5.400000140E-2,6.992138486E-2
1.115513828E1,-2.000000095E-3,2.300000004E-2,-1.759999990E-1,1.775077454E-1
1.116015281E1,-2.000000095E-3,8.999999613E-3,-2.720000148E-1,2.721562199E-1
1.116516758E1,-2.000000095E-3,8.000000380E-3,-1.630000025E-1,1.632084582E-1
1.117018235E1,-2.000000095E-3,-1.799999923E-2,-5.400000140E-2,5.695612455E-2
1.117519712E1,1.099999994E-2,-1.799999923E-2,-8.100000024E-2,8.370185189E-2
1.118021182E1,-2.899999917E-2,-1.799999923E-2,-5.400000140E-2,6.388270560E-2
1.118522660E1,-2.700000070E-2,-1.700000092E-2,-5.400000140E-2,6.272160888E-2
1.119024137E1,-2.700000070E-2,-1.700000092E-2,0.000000000E0,3.190611335E-2
1.119525614E1,1.300000027E-2,-1.700000092E-2,6.800000370E-2,7.128815148E-2
1.120027068E1,2.700000070E-2,-2.999999933E-2,-9.499999881E-2,1.032182143E-1
1.120528544E1,-1.300000027E-2,-2.800000086E-2,-2.440000027E-1,2.459451187E-1
1.121030021E1,-2.600000054E-2,-2.800000086E-2,-2.849999964E-1,2.875499922E-1
1.121531498E1,-2.600000054E-2,-1.499999966E-2,-2.600000054E-2,3.971145988E-2
1.122032975E1,1.400000043E-2,-1.000000047E-3,2.860000134E-1,2.863442118E-1
1.122534444E1,3.799999878E-2,-1.000000047E-3,3.129999936E-1,3.152998507E-1
1.123035921E1,-1.499999966E-2,-1.000000047E-3,1.630000025E-1,1.636917860E-1
1.123537396E1,-4.300000146E-2,-1.400000043E-2,-9.399999678E-2,1.043120297E-1
1.124038873E1,-4.199999943E-2,-2.800000086E-2,-1.350000054E-1,1.441284200E-1
1.124540329E1,-1.400000043E-2,-3.900000080E-2,-2.600000054E-2,4.891830028E-2
1.125041806E1,3.900000080E-2,1.000000047E-3,4.100000113E-2,5.659505416E-2
1.125543283E1,2.600000054E-2,1.000000047E-3,1.360000074E-1,1.384666098E-1
1.126044757E1,3.900000080E-2,1.000000047E-3,4.100000113E-2,5.659505416E-2
1.126546226E1,0.000000000E0,1.400000043E-2,-2.600000054E-2,2.952964680E-2
1.127047700E1,2.600000054E-2,0.000000000E0,6.800000370E-2,7.280110254E-2
1.127549177E1,3.999999911E-2,-2.600000054E-2,6.800000370E-2,8.306624139E-2
1.128050654E1,2.600000054E-2,-3.999999911E-2,9.499999881E-2,1.063061604E-1
1.128552108E1,-1.300000027E-2,-3.700000048E-2,0.000000000E0,3.921734364E-2
1.129053584E1,0.000000000E0,-9.999999776E-3,-3.999999911E-2,4.123105533E-2
1.129555061E1,0.000000000E0,3.000000026E-3,1.360000074E-1,1.360330916E-1
1.130056537E1,4.100000113E-2,3.000000026E-3,1.089999974E-1,1.164946330E-1
1.130558014E1,2.500000037E-2,3.000000026E-3,0.000000000E0,2.517935700E-2
1.131059483E1,-1.000000047E-3,-2.300000004E-2,-2.169999927E-1,2.182177739E-1
1.131560960E1,2.500000037E-2,-2.400000021E-2,-2.720000148E-1,2.741988477E-1
1.132062414E1,3.900000080E-2,-2.300000004E-2,-2.600000054E-2,5.221111082E-2
1.132563890E1,6.100000069E-2,-8.999999613E-3,1.500000060E-1,1.621789193E-1
1.133065367E1,-1.999999955E-2,4.000000190E-3,2.179999948E-1,2.189520443E-1
1.133566844E1,-4.699999839E-2,-8.999999613E-3,2.179999948E-1,2.231904961E-1
1.134068314E1,-4.699999839E-2,4.000000190E-3,-3.999999911E-2,6.184658260E-2
1.134569791E1,-1.799999923E-2,1.600000076E-2,-3.999999911E-2,4.669046932E-2
1.135071265E1,4.899999872E-2,2.000000095E-3,-1.220000014E-1,1.314876428E-1
1.135572742E1,2.199999988E-2,-9.999999776E-3,-2.600000054E-2,3.549647895E-2
1.136074218E1,8.000000380E-3,3.000000026E-3,4.100000113E-2,4.188078437E-2
1.136575672E1,-2.999999933E-2,2.800000086E-2,2.700000070E-2,4.912229683E-2
1.137077148E1,-4.300000146E-2,4.100000113E-2,9.499999881E-2,1.120490963E-1
1.137578625E1,-2.000000095E-3,2.800000086E-2,8.200000226E-2,8.667179714E-2
1.138080102E1,9.999999776E-3,-1.200000010E-2,8.200000226E-2,8.347454923E-2
1.138581570E1,-1.499999966E-2,-3.700000048E-2,1.220000014E-1,1.283666637E-1
1.139083047E1,-2.800000086E-2,-8.999999613E-3,6.800000370E-2,7.408778944E-2
1.139584524E1,-4.199999943E-2,3.099999949E-2,1.089999974E-1,1.208552827E-1
1.140086002E1,-1.499999966E-2,5.799999833E-2,1.899999976E-1,1.992209800E-1
1.140587479E1,1.099999994E-2,6.700000167E-2,1.500000060E-1,1.646511525E-1
1.141088933E1,-1.600000076E-2,3.900000080E-2,0.000000000E0,4.215447885E-2
1.141590409E1,-1.600000076E-2,2.600000054E-2,-1.899999976E-1,1.924370005E-1
1.142091886E1,-2.899999917E-2,1.200000010E-2,-1.490000039E-1,1.522695016E-1
1.142593362E1,9.999999776E-3,2.400000021E-2,-3.999999911E-2,4.770744108E-2
1.143094831E1,9.999999776E-3,3.799999878E-2,4.100000113E-2,5.678908342E-2
1.143596309E1,-1.700000092E-2,2.400000021E-2,1.630000025E-1,1.656321251E-1
1.144097786E1,-4.399999976E-2,2.400000021E-2,1.500000060E-1,1.581518314E-1
1.144599261E1,-4.100000113E-2,3.500000015E-2,1.089999974E-1,1.216018073E-1
1.145100715E1,-1.300000027E-2,2.099999972E-2,-8.100000024E-2,8.468175738E-2
1.145602192E1,0.000000000E0,8.000000380E-3,-2.720000148E-1,2.721176364E-1
1.146103670E1,-1.300000027E-2,-1.799999923E-2,-2.310000062E-1,2.320646523E-1
1.146605147E1,0.000000000E0,-4.000000190E-3,-2.029999942E-1,2.030393992E-1
1.147106626E1,0.000000000E0,8.000000380E-3,-3.999999911E-2,4.079215531E-2
1.147608095E1,1.300000027E-2,2.199999988E-2,-2.600000054E-2,3.645545267E-2
1.148109574E1,1.200000010E-2,2.199999988E-2,-9.399999678E-2,9.728308893E-2
1.148611050E1,-2.600000054E-2,8.000000380E-3,-1.759999990E-1,1.780898641E-1
1.149112527E1,-2.500000037E-2,-1.899999939E-2,-2.169999927E-1,2.192601123E-1
1.149613981E1,-3.900000080E-2,-4.999999888E-3,-6.700000167E-2,7.768526427E-2
1.150115458E1,1.499999966E-2,-4.999999888E-3,1.089999974E-1,1.101408163E-1
1.150616937E1,5.200000107E-2,7.000000216E-3,8.200000226E-2,9.734988693E-2
1.151118406E1,9.999999776E-3,-4.999999888E-3,-1.080000028E-1,1.085771643E-1
1.151619890E1,-1.600000076E-2,-1.899999939E-2,-2.169999927E-1,2.184170251E-1
1.152121361E1,-1.600000076E-2,7.000000216E-3,-2.310000062E-1,2.316592387E-1
1.152622838E1,3.500000015E-2,-4.999999888E-3,-3.999999911E-2,5.338539068E-2
1.153124291E1,3.500000015E-2,8.000000380E-3,-1.350000054E-1,1.396925247E-1
1.153625768E1,2.099999972E-2,-4.999999888E-3,-9.399999678E-2,9.644687337E-2
1.154127245E1,-1.899999939E-2,-1.899999939E-2,-1.300000027E-2,2.984962245E-2
1.154628723E1,-4.000000190E-3,-4.999999888E-3,1.630000025E-1,1.631257209E-1
1.155130200E1,-4.000000190E-3,-3.200000152E-2,3.000000119E-1,3.017283667E-1
1.155631677E1,3.500000015E-2,-4.500000179E-2,1.360000074E-1,1.474652575E-1
1.156133149E1,-4.999999888E-3,-5.900000036E-2,-1.490000039E-1,1.603340301E-1
1.156634626E1,-4.199999943E-2,-4.199999943E-2,-2.440000027E-1,2.511254691E-1
1.157136104E1,1.200000010E-2,-4.199999943E-2,-1.490000039E-1,1.552707349E-1
1.157637558E1,1.200000010E-2,-1.499999966E-2,9.499999881E-2,9.692264836E-2
1.158139035E1,6.599999964E-2,1.099999994E-2,1.630000025E-1,1.761987536E-1
1.158640511E1,9.999999776E-3,-1.400000043E-2,1.909999996E-1,1.917733033E-1
1.159141988E1,-1.600000076E-2,-4.100000113E-2,9.499999881E-2,1.046995697E-1
1.159643464E1,-4.300000146E-2,-4.100000113E-2,-6.700000167E-2,8.954887181E-2
1.160144934E1,-2.000000095E-3,-4.100000113E-2,-1.300000027E-2,4.305810145E-2
1.160646411E1,2.300000004E-2,-3.799999878E-2,2.700000070E-2,5.198076516E-2
1.161147889E1,2.199999988E-2,-2.400000021E-2,1.500000060E-1,1.534926767E-1
1.161649366E1,8.999999613E-3,-9.999999776E-3,1.360000074E-1,1.366638284E-1
1.162150820E1,8.999999613E-3,2.000000095E-3,4.100000113E-2,4.202380381E-2
1.162652299E1,8.000000380E-3,-9.999999776E-3,2.700000070E-2,2.988310625E-2
1.163153776E1,2.199999988E-2,-2.300000004E-2,-1.300000027E-2,3.438022693E-2
1.163655253E1,-4.999999888E-3,-2.300000004E-2,-9.399999678E-2,9.690200925E-2
1.164156730E1,-1.799999923E-2,-3.700000048E-2,-1.220000014E-1,1.287517003E-1
1.164658199E1,-2.999999933E-2,-8.999999613E-3,-1.220000014E-1,1.259563428E-1
1.165159676E1,-2.000000095E-3,1.799999923E-2,1.770000011E-1,1.779241421E-1
1.165661130E1,5.099999905E-2,1.799999923E-2,3.129999936E-1,3.176381524E-1
1.166162608E1,9.999999776E-3,4.000000190E-3,2.179999948E-1,2.182658876E-1
1.166664085E1,-3.999999911E-2,-3.299999982E-2,1.300000027E-2,5.346026490E-2
1.167165563E1,-3.999999911E-2,-1.999999955E-2,-2.440000027E-1,2.480645103E-1
1.167667040E1,0.000000000E0,7.000000216E-3,-1.490000039E-1,1.491643428E-1
1.168168513E1,6.800000370E-2,3.400000185E-2,2.700000070E-2,8.067837793E-2
1.168669982E1,2.500000037E-2,4.500000179E-2,1.770000011E-1,1.843339376E-1
1.169171455E1,-5.600000173E-2,1.700000092E-2,2.310000062E-1,2.382981391E-1
1.169672932E1,-6.899999827E-2,3.099999949E-2,9.499999881E-2,1.214372245E-1
1.170174409E1,-5.499999970E-2,4.399999976E-2,2.700000070E-2,7.543208856E-2
1.170675887E1,1.099999994E-2,1.600000076E-2,1.300000027E-2,2.336664353E-2
1.171177364E1,3.799999878E-2,1.600000076E-2,-3.999999911E-2,5.744562525E-2
1.171678817E1,1.099999994E-2,2.999999933E-2,4.100000113E-2,5.198076617E-2
1.172180294E1,-1.600000076E-2,4.300000146E-2,6.800000370E-2,8.203048612E-2
1.172681771E1,-3.999999911E-2,5.299999937E-2,1.770000011E-1,1.890449688E-1
1.173183242E1,-1.200000010E-2,3.900000080E-2,1.630000025E-1,1.680297619E-1
1.173684719E1,1.400000043E-2,1.200000010E-2,-1.300000027E-2,2.256102882E-2
1.174186196E1,-1.200000010E-2,-2.800000086E-2,-1.080000028E-1,1.122140840E-1
1.174687650E1,-1.200000010E-2,-2.600000054E-2,-2.579999864E-1,2.595842696E-1
1.175189127E1,-1.200000010E-2,0.000000000E0,-1.080000028E-1,1.086646245E-1
1.175690604E1,1.499999966E-2,4.100000113E-2,1.220000014E-1,1.295762340E-1
1.176192076E1,2.800000086E-2,6.800000370E-2,1.770000011E-1,1.916689879E-1
1.176693553E1,-2.400000021E-2,2.500000037E-2,9.499999881E-2,1.011236857E-1
1.177195020E1,-2.300000004E-2,-1.000000047E-3,-1.080000028E-1,1.104264489E-1
1.177696497E1,-2.300000004E-2,-1.499999966E-2,-2.039999962E-1,2.058397397E-1
1.178197974E1,1.700000092E-2,-1.000000047E-3,-1.759999990E-1,1.768219435E-1
1.178699452E1,4.100000113E-2,1.099999994E-2,-1.899999976E-1,1.946843578E-1
1.179200929E1,0.000000000E0,2.400000021E-2,-9.499999881E-2,9.798469158E-2
1.179702384E1,-2.700000070E-2,3.799999878E-2,0.000000000E0,4.661544749E-2
1.180203860E1,-2.700000070E-2,3.799999878E-2,4.100000113E-2,6.208059309E-2
1.180705337E1,-1.200000010E-2,2.300000004E-2,1.300000027E-2,2.901723646E-2
1.181206814E1,1.400000043E-2,-4.000000190E-3,-2.029999942E-1,2.035214918E-1
1.181708291E1,0.000000000E0,-3.099999949E-2,-2.579999864E-1,2.598557157E-1
1.182209760E1,-1.200000010E-2,-1.799999923E-2,-2.029999942E-1,2.041494492E-1
1.182711234E1,0.000000000E0,-4.000000190E-3,1.300000027E-2,1.360147082E-2
1.183212711E1,0.000000000E0,8.999999613E-3,2.039999962E-1,2.041984291E-1
1.183714188E1,1.400000043E-2,8.999999613E-3,1.220000014E-1,1.231300140E-1
1.184215642E1,-1.200000010E-2,-1.700000092E-2,-2.600000054E-2,3.330165254E-2
1.184717118E1,-2.400000021E-2,-4.199999943E-2,-1.630000025E-1,1.700264708E-1
1.185218595E1,2.000000095E-3,-2.800000086E-2,-2.039999962E-1,2.059223118E-1
1.185720072E1,2.999999933E-2,-1.400000043E-2,0.000000000E0,3.310589029E-2
1.186221549E1,4.300000146E-2,1.200000010E-2,4.100000113E-2,6.061353167E-2
1.186723018E1,2.000000095E-3,0.000000000E0,1.220000014E-1,1.220163937E-1
1.187224495E1,-9.999999776E-3,-4.100000113E-2,8.200000226E-2,9.222255939E-2
1.187725970E1,-2.400000021E-2,-1.400000043E-2,2.700000070E-2,3.874274203E-2
1.188227447E1,-9.999999776E-3,-1.400000043E-2,5.400000140E-2,5.667451066E-2
1.188728926E1,3.999999911E-2,-1.300000027E-2,-5.400000140E-2,6.844706047E-2
1.189230380E1,0.000000000E0,-1.300000027E-2,-8.100000024E-2,8.203657749E-2
1.189731857E1,-1.400000043E-2,0.000000000E0,4.100000113E-2,4.332435926E-2
1.190233332E1,0.000000000E0,0.000000000E0,1.220000014E-1,1.220000014E-1
1.190734809E1,0.000000000E0,1.300000027E-2,2.590000033E-1,2.593260529E-1
1.191236284E1,5.400000140E-2,-1.400000043E-2,1.360000074E-1,1.469966060E-1
1.191737761E1,2.600000054E-2,-4.100000113E-2,-6.700000167E-2,8.274056045E-2
1.192239238E1,-1.300000027E-2,-4.100000113E-2,-1.759999990E-1,1.811794684E-1
1.192740693E1,0.000000000E0,-3.799999878E-2,-1.490000039E-1,1.537693112E-1
1.193242168E1,0.000000000E0,-1.099999994E-2,1.220000014E-1,1.224948992E-1
1.193743645E1,2.600000054E-2,2.000000095E-3,2.720000148E-1,2.732471556E-1
1.194245122E1,3.999999911E-2,-1.099999994E-2,2.720000148E-1,2.751454306E-1
1.194746599E1,1.200000010E-2,-9.999999776E-3,1.500000060E-1,1.508111461E-1
1.195248076E1,-1.000000047E-3,-3.700000048E-2,-6.700000167E-2,7.654410662E-2
1.195749552E1,-1.400000043E-2,-3.700000048E-2,-1.220000014E-1,1.282536564E-1
1.196251025E1,2.600000054E-2,-2.400000021E-2,-1.220000014E-1,1.270275575E-1
1.196752502E1,2.400000021E-2,-8.999999613E-3,-9.499999881E-2,9.839715329E-2
1.197253978E1,9.999999776E-3,3.000000026E-3,-1.300000027E-2,1.667333208E-2
1.197755433E1,-3.000000026E-3,3.000000026E-3,6.800000370E-2,6.813222808E-2
1.198256909E1,9.999999776E-3,-8.999999613E-3,2.450000048E-1,2.453691144E-1
1.198758385E1,3.500000015E-2,-3.400000185E-2,1.909999996E-1,1.971344719E-1
1.199259862E1,7.000000216E-3,-3.400000185E-2,-9.499999881E-2,1.011434620E-1
1.199761331E1,-5.999999866E-2,-3.400000185E-2,-2.849999964E-1,2.932251659E-1
1.200262805E1,-3.299999982E-2,1.999999955E-2,-2.169999927E-1,2.204041670E-1
1.200764282E1,-4.999999888E-3,4.399999976E-2,1.500000060E-1,1.564001335E-1
1.201265759E1,4.800000042E-2,4.399999976E-2,3.540000021E-1,3.599388858E-1
1.201767236E1,3.500000015E-2,2.999999933E-2,1.909999996E-1,1.964840956E-1
1.202268690E1,-3.200000152E-2,-2.300000004E-2,-1.080000028E-1,1.149652152E-1
1.202770167E1,-5.499999970E-2,-2.199999988E-2,-4.350000024E-1,4.390148084E-1
1.203271644E1,-2.800000086E-2,4.999999888E-3,-2.849999964E-1,2.864157782E-1
1.203773121E1,3.900000080E-2,1.799999923E-2,5.400000140E-2,6.900000135E-2
1.204274598E1,3.900000080E-2,3.200000152E-2,2.450000048E-1,2.501399658E-1
1.204776068E1,-2.600000054E-2,2.999999933E-2,3.540000021E-1,3.562190359E-1
1.205277544E1,-6.700000167E-2,2.999999933E-2,9.499999881E-2,1.200583190E-1
1.205779025E1,-6.599999964E-2,2.999999933E-2,-6.700000167E-2,9.871676725E-2
1.206280479E1,1.400000043E-2,2.000000095E-3,-1.080000028E-1,1.089219933E-1
1.206781955E1,5.099999905E-2,-9.999999776E-3,-1.759999990E-1,1.835129411E-1
1.207283432E1,2.300000004E-2,3.000000026E-3,-1.350000054E-1,1.369781057E-1
1.207784909E1,-3.000000026E-3,1.700000092E-2,-1.630000025E-1,1.639115641E-1
1.208286386E1,-4.399999976E-2,2.999999933E-2,-1.300000027E-2,5.481787980E-2
1.208787855E1,-2.800000086E-2,4.100000113E-2,2.310000062E-1,2.362752696E-1
1.209289333E1,2.600000054E-2,0.000000000E0,1.909999996E-1,1.927615104E-1
1.209790810E1,-2.800000086E-2,-3.999999911E-2,-1.300000027E-2,5.052722023E-2
1.210292287E1,-2.800000086E-2,-5.400000140E-2,-3.120000064E-1,3.178741956E-1
1.210793763E1,-5.099999905E-2,-3.700000048E-2,-2.440000027E-1,2.520039708E-1
1.211295240E1,-9.999999776E-3,3.000000026E-3,1.089999974E-1,1.094988558E-1
1.211796717E1,4.300000146E-2,2.999999933E-2,2.590000033E-1,2.642536694E-1
1.212298170E1,2.999999933E-2,2.999999933E-2,1.220000014E-1,1.291665601E-1
1.212799646E1,2.000000095E-3,3.000000026E-3,-2.989999950E-1,2.990217333E-1
1.213301116E1,-2.400000021E-2,2.000000095E-3,-4.760000110E-1,4.766088653E-1
1.213802600E1,-9.999999776E-3,2.000000095E-3,-2.720000148E-1,2.721911241E-1
1.214304077E1,4.300000146E-2,3.000000026E-3,0.000000000E0,4.310452558E-2
1.214805547E1,2.000000095E-3,2.000000095E-3,1.360000074E-1,1.360294160E-1
1.215307024E1,-2.400000021E-2,1.600000076E-2,9.499999881E-2,9.928242447E-2
1.215808478E1,-2.400000021E-2,2.999999933E-2,4.100000113E-2,5.618718771E-2
1.216309952E1,2.000000095E-3,4.300000146E-2,1.089999974E-1,1.171921480E-1
1.216811428E1,3.999999911E-2,1.499999966E-2,-1.300000027E-2,4.465422629E-2
1.217312904E1,2.600000054E-2,-1.099999994E-2,-1.899999976E-1,1.920859160E-1
1.217814381E1,-1.400000043E-2,-1.099999994E-2,-2.310000062E-1,2.316851374E-1
1.218315850E1,0.000000000E0,1.000000047E-3,-1.220000014E-1,1.220040997E-1
1.218817327E1,1.200000010E-2,1.400000043E-2,1.220000014E-1,1.233855759E-1
1.219318804E1,3.900000080E-2,1.400000043E-2,2.310000062E-1,2.346870319E-1
1.219820281E1,1.099999994E-2,-1.200000010E-2,1.360000074E-1,1.369708072E-1
1.220321758E1,-2.800000086E-2,-3.999999911E-2,4.100000113E-2,6.375735306E-2
1.220823212E1,-3.900000080E-2,-3.700000048E-2,-8.100000024E-2,9.721625449E-2
1.221324694E1,1.000000047E-3,3.000000026E-3,6.800000370E-2,6.807349339E-2
1.221826171E1,5.600000173E-2,4.399999976E-2,1.899999976E-1,2.029088447E-1
1.222327648E1,5.499999970E-2,2.999999933E-2,1.630000025E-1,1.746253153E-1
1.222829124E1,1.000000047E-3,3.000000026E-3,6.800000370E-2,6.807349339E-2
1.223330594E1,-1.200000010E-2,-2.300000004E-2,-1.080000028E-1,1.110720514E-1
1.223832070E1,-1.099999994E-2,-2.300000004E-2,-5.400000140E-2,5.971599578E-2
1.224333547E1,2.800000086E-2,-2.400000021E-2,-3.999999911E-2,5.440588191E-2
1.224835024E1,1.000000047E-3,2.000000095E-3,2.700000070E-2,2.709243508E-2
1.225336501E1,-1.200000010E-2,2.000000095E-3,1.220000014E-1,1.226050584E-1
1.225837955E1,-1.200000010E-2,2.000000095E-3,1.770000011E-1,1.774175876E-1
1.226339431E1,-1.099999994E-2,1.600000076E-2,2.720000148E-1,2.726921489E-1
1.226840905E1,1.400000043E-2,2.000000095E-3,2.310000062E-1,2.314325018E-1
1.227342382E1,4.100000113E-2,-9.999999776E-3,5.400000140E-2,6.853466451E-2
1.227843861E1,1.400000043E-2,-3.799999878E-2,-3.999999911E-2,5.692099655E-2
1.228345330E1,2.700000070E-2,-2.400000021E-2,-1.759999990E-1,1.796691396E-1
1.228846807E1,-1.200000010E-2,-9.999999776E-3,-2.600000054E-2,3.033150220E-2
1.229348285E1,1.000000047E-3,1.700000092E-2,1.089999974E-1,1.103222528E-1
1.229849762E1,1.499999966E-2,2.999999933E-2,1.360000074E-1,1.400749869E-1
1.230351239E1,1.499999966E-2,-9.999999776E-3,2.039999962E-1,2.047950156E-1
1.230852693E1,1.400000043E-2,-2.199999988E-2,5.400000140E-2,5.996665872E-2
1.231354170E1,-3.999999911E-2,-3.500000015E-2,-1.300000027E-2,5.471745559E-2
1.231855638E1,-1.300000027E-2,-2.099999972E-2,1.300000027E-2,2.791057151E-2
1.232357115E1,0.000000000E0,4.999999888E-3,-2.600000054E-2,2.647640510E-2
1.232858592E1,-1.200000010E-2,4.000000190E-3,6.800000370E-2,6.916646953E-2
1.233360073E1,2.800000086E-2,1.799999923E-2,5.400000140E-2,6.343500746E-2
1.233861550E1,2.800000086E-2,-8.000000380E-3,4.100000113E-2,5.028916531E-2
1.234363004E1,2.800000086E-2,-8.000000380E-3,2.700000070E-2,3.971146047E-2
1.234864480E1,3.900000080E-2,-1.999999955E-2,-1.490000039E-1,1.553125919E-1
1.235365957E1,-2.899999917E-2,-1.999999955E-2,-1.899999976E-1,1.932381925E-1
1.235867434E1,-2.899999917E-2,-6.000000052E-3,-2.029999942E-1,2.051487206E-1
1.236368911E1,-2.899999917E-2,1.999999955E-2,1.300000027E-2,3.754996592E-2
1.236870388E1,-1.000000047E-3,3.099999949E-2,2.179999948E-1,2.201953625E-1
1.237371862E1,2.500000037E-2,3.099999949E-2,1.770000011E-1,1.814249166E-1
1.237873339E1,-1.499999966E-2,4.000000190E-3,-1.300000027E-2,2.024845669E-2
1.238374816E1,-2.899999917E-2,-3.599999845E-2,-2.720000148E-1,2.759003586E-1
1.238876293E1,-3.900000080E-2,-2.099999972E-2,-3.260000050E-1,3.289954457E-1
1.239377747E1,1.000000047E-3,6.000000052E-3,-1.630000025E-1,1.631134599E-1
1.239879226E1,8.200000226E-2,1.899999939E-2,1.300000027E-2,8.517041948E-2
1.240380703E1,4.100000113E-2,3.299999982E-2,8.200000226E-2,9.743716156E-2
1.240882180E1,-2.400000021E-2,4.999999888E-3,2.700000070E-2,3.646916570E-2
1.241383656E1,-6.499999762E-2,-7.000000216E-3,-8.100000024E-2,1.040913048E-1
1.241885133E1,-3.700000048E-2,4.999999888E-3,-5.400000140E-2,6.565059166E-2
1.242386603E1,2.999999933E-2,-8.000000380E-3,-1.350000054E-1,1.385243712E-1
1.242888074E1,3.999999911E-2,-3.200000152E-2,-1.080000028E-1,1.195324250E-1
1.243389552E1,2.600000054E-2,-4.999999888E-3,-1.220000014E-1,1.248398989E-1
1.243891028E1,1.300000027E-2,2.099999972E-2,-2.600000054E-2,3.586084247E-2
1.244392506E1,-1.300000027E-2,3.500000015E-2,1.899999976E-1,1.936336725E-1
1.244893960E1,1.200000010E-2,1.999999955E-2,1.770000011E-1,1.785301105E-1
1.245395436E1,-1.000000047E-3,-6.000000052E-3,-2.600000054E-2,2.670206038E-2
1.245896913E1,-1.000000047E-3,-3.400000185E-2,-2.579999864E-1,2.602325750E-1
1.246398390E1,-1.400000043E-2,-3.400000185E-2,-3.670000136E-1,3.688373762E-1
1.246899866E1,-1.300000027E-2,-6.000000052E-3,-2.600000054E-2,2.968164476E-2
1.247401335E1,3.999999911E-2,7.000000216E-3,2.310000062E-1,2.345421131E-1
1.247902812E1,0.000000000E0,4.800000042E-2,3.129999936E-1,3.166591164E-1
1.248404290E1,-1.300000027E-2,3.400000185E-2,8.200000226E-2,8.971622208E-2
1.248905767E1,-1.200000010E-2,1.899999939E-2,-2.440000027E-1,2.450326536E-1
1.249407217E1,-1.200000010E-2,4.999999888E-3,-2.440000027E-1,2.443460688E-1
1.249908693E1,4.100000113E-2,-8.000000380E-3,-8.100000024E-2,9.113725988E-2
1.250410170E1,5.499999970E-2,4.999999888E-3,8.200000226E-2,9.886354403E-2
1.250911649E1,0.000000000E0,4.999999888E-3,9.499999881E-2,9.513148676E-2
1.251413126E1,-1.300000027E-2,4.999999888E-3,2.700000070E-2,3.038091578E-2
1.251914595E1,-2.600000054E-2,1.799999923E-2,9.499999881E-2,1.001249208E-1
1.252416071E1,2.800000086E-2,-8.000000380E-3,1.220000014E-1,1.254272713E-1
1.252917548E1,1.300000027E-2,-7.000000216E-3,-3.999999911E-2,4.263801049E-2
1.253419002E1,-1.300000027E-2,-3.500000015E-2,-1.490000039E-1,1.536066444E-1
