"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.966660771E1,-4.123619571E-2,-4.291808605E-2,-1.335000992E-1,1.461665571E-1
1.967160011E1,-3.362803534E-2,-3.313660622E-2,-8.963298798E-2,1.013062287E-1
1.967659256E1,-1.441020332E-2,-4.227817059E-3,-1.007547379E-1,1.018677849E-1
1.968158495E1,1.672305167E-2,-1.844286919E-3,-1.925630569E-1,1.932966444E-1
1.968657735E1,1.202162821E-2,1.957488060E-2,-3.192348480E-1,3.200602813E-1
1.969156980E1,1.428144798E-2,-6.695210934E-3,-3.617086411E-1,3.620523810E-1
1.969655490E1,-1.441055536E-2,-3.532612324E-2,-2.042961121E-1,2.078280551E-1
1.970154730E1,-1.921036467E-2,-2.798342705E-2,-1.123275757E-1,1.173439157E-1
1.970653974E1,4.584024660E-3,-6.499767303E-3,-1.066484451E-1,1.069446170E-1
1.971153214E1,-1.674735174E-2,-1.354831457E-2,-1.461420059E-1,1.477210767E-1
1.971652459E1,-4.982974753E-2,-2.053803205E-2,-2.541961670E-1,2.598470816E-1
1.972151698E1,-6.833217293E-2,-8.516371250E-3,-2.615823746E-1,2.704942756E-1
1.972651667E1,-2.976629324E-2,4.616475105E-2,-2.000160217E-1,2.074213716E-1
1.973150912E1,-9.796000086E-4,1.017081738E-2,-2.268543243E-1,2.270843227E-1
1.973650151E1,-7.858341560E-3,-4.690295458E-2,-3.318605423E-1,3.352507423E-1
1.974149391E1,-3.378281742E-2,-2.030628920E-2,-4.359893799E-1,4.377674765E-1
1.974648636E1,-4.301556200E-2,-8.184552193E-3,-4.014692307E-1,4.038500571E-1
1.975147875E1,-3.560030460E-2,1.333826780E-2,-3.363552094E-1,3.384968507E-1
1.975646698E1,-9.290039539E-3,2.032661438E-2,-2.836675644E-1,2.845465923E-1
1.976145938E1,2.630641498E-2,1.125752926E-3,-2.575502396E-1,2.588926818E-1
1.976645183E1,1.899271831E-2,-5.935430527E-3,-2.577753067E-1,2.585421850E-1
1.977144422E1,-1.665788703E-2,1.264452934E-3,-2.912588120E-1,2.917375183E-1
1.977643667E1,-2.361020260E-2,-6.001651287E-3,-2.294511795E-1,2.307407750E-1
1.978142907E1,-1.397765707E-2,5.810981989E-2,-1.776580811E-1,1.874420439E-1
1.978642183E1,5.175233353E-3,3.151839972E-2,-2.403144836E-1,2.424278111E-1
1.979141422E1,7.746692281E-3,3.613233566E-2,-4.497261047E-1,4.512417603E-1
1.979640667E1,3.068263177E-3,3.353041410E-2,-5.148639679E-1,5.159637665E-1
1.980139907E1,-1.364564057E-2,-3.091561794E-2,-3.704185486E-1,3.719568256E-1
1.980639151E1,-6.617377512E-3,-2.229452133E-3,-1.939220428E-1,1.940477231E-1
1.981138391E1,1.237582415E-2,2.626854181E-2,-1.495485306E-1,1.523415909E-1
1.981637276E1,-1.124414895E-2,2.132225037E-2,-2.551994324E-1,2.563353654E-1
1.982136516E1,8.041691035E-3,2.597022057E-2,-3.552160263E-1,3.562548898E-1
1.982635761E1,1.518412586E-2,8.511519432E-2,-2.809915543E-1,2.939921896E-1
1.983135000E1,3.171503171E-2,2.488881350E-2,-1.503791809E-1,1.556894162E-1
1.983634245E1,1.252255030E-2,1.045185328E-2,-2.275171280E-1,2.281010720E-1
1.984133485E1,-4.229316488E-3,-1.438438892E-3,-3.467683792E-1,3.467971526E-1
1.984635021E1,3.070029197E-3,8.099496365E-3,-4.246444702E-1,4.247328019E-1
1.985134261E1,2.688589692E-2,-3.974199295E-3,-4.258651733E-1,4.267315217E-1
1.985633506E1,-2.334124967E-2,-8.719146252E-3,-2.987899780E-1,2.998270975E-1
1.986132745E1,2.434863523E-2,3.254890442E-3,-2.654161453E-1,2.665505216E-1
1.986631985E1,2.190354280E-2,1.750469208E-2,-3.178386688E-1,3.190730306E-1
1.987131230E1,2.951379865E-3,2.698594332E-2,-3.935747147E-1,3.945098323E-1
1.987630532E1,2.676143497E-2,2.193230391E-2,-4.188060760E-1,4.202329469E-1
1.988129771E1,4.795354605E-2,-9.108781815E-3,-3.939352036E-1,3.969476755E-1
1.988629016E1,5.218841881E-2,1.231998205E-2,-3.383922577E-1,3.426145547E-1
1.989128256E1,4.470943287E-2,3.832125664E-2,-3.830842972E-1,3.875835792E-1
1.989627500E1,8.938064799E-3,1.917302608E-2,-4.772768021E-1,4.777453712E-1
1.990126740E1,1.607934572E-2,-4.617333412E-3,-5.825662613E-1,5.828064120E-1
1.990625730E1,-5.352099426E-3,-2.831065655E-2,-6.513519287E-1,6.519888598E-1
1.991124969E1,3.743353486E-2,-1.854902506E-2,-5.081405640E-1,5.098550467E-1
1.991624214E1,4.641317204E-2,5.830526352E-4,-3.661270142E-1,3.690576012E-1
1.992123454E1,4.353462532E-2,1.010388136E-2,-3.298158646E-1,3.328300716E-1
1.992622698E1,1.485195663E-2,6.230509281E-2,-3.912057877E-1,3.964145223E-1
1.993121943E1,-4.032480530E-3,3.567862511E-2,-4.615859985E-1,4.629804091E-1
1.993620750E1,-1.816659607E-2,-7.354855537E-3,-4.244794846E-1,4.249317027E-1
1.994119990E1,-3.777242731E-3,2.108520269E-2,-4.185762405E-1,4.191239942E-1
1.994619235E1,-8.407983929E-3,4.253923893E-3,-4.388446808E-1,4.389458326E-1
1.995118474E1,1.296745846E-3,-1.228600740E-2,-5.373268127E-1,5.374688188E-1
1.995617719E1,1.799681410E-2,-2.708315849E-3,-5.352268219E-1,5.355361530E-1
1.996116959E1,8.275808766E-3,-1.716709137E-2,-3.882493973E-1,3.887168539E-1
1.996616620E1,2.471968904E-2,-7.649421692E-3,-1.949796677E-1,1.966892155E-1
1.997115860E1,3.125319257E-3,2.326959372E-2,-3.073825836E-1,3.082779498E-1
1.997615104E1,-1.328662317E-2,4.457962513E-2,-5.091085434E-1,5.112292894E-1
1.998114344E1,-1.294649672E-2,3.947973251E-3,-5.381145477E-1,5.382847432E-1
1.998613589E1,-1.528290845E-2,-3.288507462E-3,-4.766216278E-1,4.768779274E-1
1.999112829E1,6.058468949E-3,3.688097000E-3,-2.778682709E-1,2.779587794E-1
1.999609829E1,4.870257527E-2,-1.020371914E-3,-2.755479813E-1,2.798207855E-1
2.000109068E1,1.992231794E-2,-5.077433586E-2,-4.419059753E-1,4.452592761E-1
2.000608313E1,-3.944662586E-2,-7.640856504E-2,-6.021308899E-1,6.082400132E-1
2.001107552E1,-2.948047593E-2,-5.204319954E-2,-6.232452393E-1,6.261087935E-1
2.001606797E1,-2.213000692E-2,-4.931080341E-2,-5.657939911E-1,5.683697150E-1
2.002106037E1,-1.735988818E-2,-2.522128820E-2,-4.256782532E-1,4.267779918E-1
2.002607323E1,-3.174898215E-3,-1.801186800E-2,-3.413705826E-1,3.418601790E-1
2.003106563E1,3.024080209E-2,1.061803102E-2,-3.694105148E-1,3.707982971E-1
2.003605808E1,-7.938163355E-3,-1.310235262E-2,-5.254850388E-1,5.257082956E-1
2.004105047E1,1.131392177E-2,-2.232187986E-2,-6.469974518E-1,6.474812536E-1
2.004604292E1,-1.721195132E-2,-5.383849144E-3,-6.748542786E-1,6.750952040E-1
2.005103532E1,-1.476133335E-2,8.837699890E-3,-5.195770264E-1,5.198617972E-1
2.005602980E1,1.364991907E-2,2.774178982E-2,-4.843673706E-1,4.853531466E-1
2.006102219E1,2.317637205E-2,-1.750153303E-2,-5.135803223E-1,5.144008119E-1
2.006601464E1,-7.614437491E-3,6.472826004E-3,-6.779584885E-1,6.780321447E-1
2.007100704E1,-1.900846255E-4,-7.761120796E-3,-7.055616379E-1,7.056043480E-1
2.007599948E1,-7.237151265E-3,6.121736765E-2,-6.759252548E-1,6.787303534E-1
2.008099188E1,-7.294766605E-3,2.747303247E-2,-6.607875824E-1,6.613986772E-1
2.008598224E1,1.413089596E-2,4.864710569E-2,-5.816373825E-1,5.838392483E-1
2.009097464E1,4.542419687E-3,6.014263630E-2,-5.934171677E-1,5.964743961E-1
2.009596709E1,9.287056513E-3,4.778701067E-2,-5.837202072E-1,5.857466416E-1
2.010095948E1,-2.401312068E-2,2.123141289E-2,-5.788574219E-1,5.797441830E-1
2.010595193E1,-1.892788708E-2,-7.478475571E-3,-5.716600418E-1,5.720221988E-1
2.011094433E1,-4.531859420E-3,1.858901978E-2,-5.669050217E-1,5.672278140E-1
2.011593552E1,7.322408725E-3,-7.822394371E-3,-5.336828232E-1,5.337903739E-1
2.012092792E1,-3.783914447E-2,-3.148937225E-2,-6.028747559E-1,6.048812715E-1
2.012592037E1,-4.214444384E-2,-2.155297995E-2,-6.738567352E-1,6.755172720E-1
2.013091276E1,-1.805943064E-2,1.670795679E-2,-6.943674088E-1,6.948031356E-1
2.013590521E1,3.180728853E-2,2.614349127E-2,-5.602979660E-1,5.618086831E-1
2.014089761E1,7.478467654E-3,-1.928544044E-2,-3.608388901E-1,3.614312663E-1
2.014589328E1,1.447505970E-2,1.653146744E-2,-3.863363266E-1,3.869606880E-1
2.015088568E1,4.975750111E-3,2.213001251E-3,-4.662570953E-1,4.662888959E-1
2.015587813E1,-2.333987691E-2,-1.188731194E-2,-5.763854980E-1,5.769803293E-1
2.016087052E1,-1.734308666E-3,-5.437666178E-2,-5.977020264E-1,6.001729263E-1
2.016586297E1,4.814827815E-2,-5.870091915E-2,-5.167055130E-1,5.222534268E-1
2.017085537E1,9.670956060E-3,-3.220582008E-2,-4.340152740E-1,4.353159776E-1
2.017584349E1,2.399695339E-3,-1.063311100E-2,-3.828926086E-1,3.830477403E-1
2.018083589E1,2.358226106E-3,-1.047217846E-2,-4.319591522E-1,4.320925097E-1
2.018582834E1,9.280518861E-5,2.047079802E-2,-5.186319351E-1,5.190357852E-1
2.019082073E1,-2.832728438E-2,8.916455507E-2,-5.333166122E-1,5.414603973E-1
2.019581318E1,-6.525805686E-3,4.801112413E-2,-4.884901047E-1,4.908871933E-1
2.020080558E1,-2.544793300E-2,1.670283079E-2,-3.846492767E-1,3.858518471E-1
2.020580563E1,5.546166748E-2,-1.899600029E-4,-4.147100449E-1,4.184022633E-1
2.021079802E1,4.330047965E-2,2.116525173E-2,-5.395355225E-1,5.416839294E-1
2.021579047E1,2.415976860E-2,4.383087158E-3,-6.751937866E-1,6.756401079E-1
2.022078287E1,-1.169935893E-2,-4.319036007E-2,-6.268091202E-1,6.284042929E-1
2.022577532E1,1.668676548E-2,-7.272720337E-3,-4.766826630E-1,4.770300848E-1
2.023076771E1,1.400019415E-2,1.171696186E-2,-4.038248062E-1,4.042372654E-1
2.023575407E1,4.717205465E-2,-1.211315393E-2,-4.764757156E-1,4.789582851E-1
2.024074646E1,4.943745211E-2,-9.662806988E-3,-6.221656799E-1,6.242015418E-1
2.024573891E1,2.791507542E-2,2.607363462E-2,-6.787433624E-1,6.798173563E-1
2.025073131E1,1.351255458E-2,9.299457073E-3,-6.612043381E-1,6.614077757E-1
2.025572375E1,1.504282816E-3,-2.173513174E-2,-5.606784821E-1,5.611016299E-1
2.026071615E1,1.087471470E-2,1.633071899E-2,-4.633684158E-1,4.637836140E-1
2.026570172E1,3.675718978E-2,1.768887043E-3,-3.264884949E-1,3.285558662E-1
2.027069412E1,2.693745121E-2,1.855248213E-2,-3.973979950E-1,3.987417551E-1
2.027568657E1,2.228613943E-2,1.856732368E-2,-5.342321396E-1,5.350190618E-1
2.028067896E1,1.282797568E-2,-2.199757099E-2,-6.438074112E-1,6.443108200E-1
2.028567141E1,3.631536663E-2,3.042161465E-2,-5.529251099E-1,5.549508605E-1
2.029066380E1,2.634625323E-2,2.539098263E-2,-3.654022217E-1,3.672296430E-1
2.029566276E1,1.659993455E-2,5.836200714E-2,-2.530879974E-1,2.602599012E-1
2.030065516E1,-1.205942221E-2,6.497633457E-2,-2.866134644E-1,2.941336969E-1
2.030564761E1,4.715891555E-5,5.505305529E-2,-3.507318497E-1,3.550262969E-1
2.031064000E1,3.338056803E-2,-7.049441338E-3,-5.259656906E-1,5.270710243E-1
2.031563245E1,3.080642596E-2,9.806990623E-3,-6.260948181E-1,6.269289706E-1
2.032062485E1,3.533493355E-2,1.212364435E-2,-4.973478317E-1,4.987488406E-1
2.032562026E1,4.922378436E-2,4.273247719E-2,-3.293018341E-1,3.356914409E-1
2.033061266E1,4.389199987E-2,6.368166208E-2,-1.721525192E-1,1.887282481E-1
2.033560511E1,3.167933971E-2,2.055996656E-2,-2.562255859E-1,2.589939066E-1
2.034059750E1,-2.062111348E-2,1.818174124E-2,-4.583749771E-1,4.591986778E-1
2.034558995E1,-2.502369508E-2,-2.717947960E-2,-4.878177643E-1,4.892147592E-1
2.035058235E1,-2.488160878E-2,3.696620464E-2,-3.934984207E-1,3.960133859E-1
2.035557370E1,6.089422852E-3,4.128617048E-2,-3.118343353E-1,3.146144969E-1
2.036056610E1,-1.298013423E-2,1.716095209E-2,-2.712287903E-1,2.720809417E-1
2.036555855E1,6.062627304E-3,-2.060711384E-3,-2.143354416E-1,2.144310693E-1
2.037055094E1,1.534746308E-2,-3.770256042E-2,-1.911716461E-1,1.954574787E-1
2.037554339E1,-4.166220129E-2,-2.791202068E-2,-2.584705353E-1,2.632904053E-1
2.038053579E1,-3.638431430E-2,-3.948581219E-2,-3.750886917E-1,3.789122251E-1
2.038552938E1,-1.224649139E-2,-1.295465231E-2,-4.456005096E-1,4.459569640E-1
2.039052177E1,4.242996126E-2,-2.940422297E-2,-4.371309280E-1,4.401685566E-1
2.039551422E1,4.667089507E-2,6.496548653E-3,-3.622198105E-1,3.652719106E-1
2.040050662E1,4.379173741E-2,-1.961737871E-2,-2.665500641E-1,2.708348103E-1
2.040549907E1,2.212942019E-2,6.748199463E-3,-2.833280563E-1,2.842710624E-1
2.041049146E1,-4.058365710E-3,-2.891844511E-2,-3.261013031E-1,3.274061800E-1
2.041548797E1,2.931212634E-2,-1.197755337E-2,-4.088983536E-1,4.101225745E-1
2.042048037E1,4.093112424E-2,-2.126049995E-2,-3.936042786E-1,3.962974816E-1
2.042547282E1,3.107347526E-2,-1.160687208E-2,-3.166856766E-1,3.184181183E-1
2.043046521E1,1.654356904E-2,-3.058856726E-2,-2.309064865E-1,2.335105043E-1
2.043545766E1,2.341453731E-2,1.235193014E-2,-1.577215195E-1,1.599277601E-1
2.044045006E1,3.270716965E-2,3.122752905E-2,-1.801633835E-1,1.857518836E-1
2.044540506E1,6.433359813E-3,5.002856255E-3,-2.760486603E-1,2.761689330E-1
2.045039745E1,-5.753248930E-2,2.175760269E-2,-3.996400833E-1,4.043458628E-1
2.045538990E1,-5.459193140E-2,1.922339201E-2,-3.915576935E-1,3.958121336E-1
2.046038230E1,-6.688923575E-3,3.086692095E-2,-3.075304031E-1,3.091479538E-1
2.046537474E1,3.791609779E-4,-2.167785168E-2,-2.598342896E-1,2.607372836E-1
2.047036714E1,1.209783368E-2,-2.389842272E-2,-1.483955383E-1,1.507936603E-1
2.047536261E1,-1.889267564E-2,7.157146931E-3,-1.234064102E-1,1.250491904E-1
2.048035500E1,3.961552866E-4,1.894944906E-2,-1.508855820E-1,1.520713563E-1
2.048534745E1,-1.373329479E-2,-9.692430496E-3,-2.969093323E-1,2.973847646E-1
2.049033985E1,-2.996919304E-2,1.896560192E-2,-3.728237152E-1,3.745068347E-1
2.049533230E1,-1.296035852E-2,6.952464581E-3,-3.388328552E-1,3.391519002E-1
2.050032469E1,3.662320320E-3,1.394730806E-2,-2.552452087E-1,2.556522180E-1
2.050534630E1,1.767333969E-2,2.335584164E-2,-1.604709625E-1,1.631219546E-1
2.051033870E1,-2.752710506E-2,2.551114559E-2,-1.021223068E-1,1.088003934E-1
2.051533115E1,-3.904185072E-2,-8.579492569E-4,-1.369066238E-1,1.423672218E-1
2.052032354E1,-2.428156696E-2,-5.579292774E-3,-2.925491333E-1,2.936081034E-1
2.052531599E1,-1.682575792E-2,2.066880465E-2,-4.041318893E-1,4.050097401E-1
2.053030839E1,-7.101415657E-3,6.217718124E-3,-4.102687836E-1,4.103773445E-1
2.053530657E1,-1.181097049E-2,-9.863376617E-4,-3.735942841E-1,3.737822374E-1
2.054029896E1,2.382029081E-3,3.795444965E-3,-2.540769577E-1,2.541164692E-1
2.054529141E1,4.623882007E-3,2.977287769E-2,-1.640729904E-1,1.668165181E-1
2.055028381E1,9.363574907E-3,3.182661533E-2,-1.627101898E-1,1.660578690E-1
2.055527625E1,-2.384533547E-2,1.025217772E-2,-3.110094070E-1,3.120906254E-1
2.056026865E1,-9.314866737E-3,-6.295323372E-3,-4.129295349E-1,4.130825567E-1
2.056526032E1,-2.103975788E-2,-2.997577190E-2,-4.569969177E-1,4.584619953E-1
2.057025271E1,-3.513525054E-2,-1.549834013E-2,-4.365615845E-1,4.382473062E-1
2.057524516E1,-8.869863115E-3,-1.141548157E-3,-3.070220947E-1,3.071523144E-1
2.058023756E1,2.667884529E-2,-1.065981388E-2,-1.548070908E-1,1.574503978E-1
2.058523000E1,1.451325417E-2,8.407771587E-3,-8.225250244E-2,8.394521623E-2
2.059022240E1,-1.641126908E-2,8.312106133E-3,-1.243286133E-1,1.256822380E-1
2.059518521E1,-1.614557020E-2,2.722173929E-2,-2.729530334E-1,2.747818426E-1
2.060017761E1,-2.053979598E-2,5.077266693E-2,-3.752002716E-1,3.791767276E-1
2.060517006E1,-1.306774933E-2,3.131967783E-2,-3.720750809E-1,3.736195312E-1
2.061016245E1,8.259596303E-3,7.374489307E-2,-3.499746323E-1,3.577551864E-1
2.061515490E1,3.179142997E-2,2.573794127E-2,-2.520275116E-1,2.553252891E-1
2.062014730E1,2.201342210E-2,-7.711648941E-3,-1.572799683E-1,1.590001531E-1
2.062516334E1,-1.376925595E-2,-4.501938820E-4,-1.322088242E-1,1.329246714E-1
2.063015573E1,-3.970716521E-2,2.808243036E-2,-1.406078339E-1,1.487811978E-1
2.063514818E1,-3.691586107E-2,1.599317789E-2,-2.059488297E-1,2.098415664E-1
2.064014058E1,-1.738203689E-2,1.360249519E-2,-2.826166153E-1,2.834771848E-1
2.064513302E1,-2.191336453E-2,1.351147890E-2,-2.755088806E-1,2.767090510E-1
2.065012542E1,1.611672528E-2,2.525115013E-2,-1.995725632E-1,2.018082689E-1
2.065511980E1,4.679237306E-2,1.788854599E-2,-1.028890610E-1,1.144363802E-1
2.066011219E1,8.468695916E-3,-2.267014980E-2,-6.640052795E-2,7.067308268E-2
2.066510459E1,-3.437576815E-2,-5.813974142E-2,-1.086091995E-1,1.278979327E-1
2.067009698E1,-1.272367686E-2,-2.907854319E-2,-1.362056732E-1,1.398550644E-1
2.067508938E1,3.022349440E-2,2.211570740E-3,-1.683168411E-1,1.710231261E-1
2.068008177E1,3.252428398E-2,-5.940496922E-2,-2.452964783E-1,2.544742456E-1
2.068507026E1,8.531475440E-3,-5.898314714E-2,-2.883920670E-1,2.944856227E-1
2.069006266E1,2.017715387E-2,3.151297569E-3,-1.410903931E-1,1.425606791E-1
2.069505506E1,2.003599145E-2,1.502507925E-2,-8.527565002E-2,8.887705242E-2
2.070004745E1,4.384255409E-2,-8.642017841E-3,-1.795711517E-1,1.850477035E-1
2.070503985E1,3.362286836E-3,5.848884583E-3,-3.324728012E-1,3.325412425E-1
2.071003224E1,-6.280909292E-3,5.570876598E-2,-2.726879120E-1,2.783911165E-1
2.071502797E1,4.814902321E-2,5.042022467E-2,-1.516427994E-1,1.669013664E-1
2.072002037E1,3.836809099E-2,1.196604967E-2,-1.788883209E-1,1.833475610E-1
2.072501276E1,7.435357664E-3,-3.557443619E-2,-3.127985001E-1,3.149027258E-1
2.073000516E1,-1.872725599E-2,3.296732903E-4,-3.078184128E-1,3.083877333E-1
2.073499756E1,-1.644175500E-2,2.163374424E-2,-2.292413712E-1,2.308461749E-1
2.073998995E1,-9.239980020E-3,2.869778872E-2,-2.487020493E-1,2.505227527E-1
2.074498261E1,-6.617424078E-3,-7.104396820E-3,-2.965106964E-1,2.966696072E-1
2.074997500E1,2.206976712E-2,-4.742741585E-3,-2.892942429E-1,2.901736156E-1
2.075496740E1,2.163337171E-2,1.883602142E-2,-1.491174698E-1,1.518513032E-1
2.075995980E1,2.120064571E-2,3.281164169E-2,-5.761241913E-2,6.960791656E-2
2.076495219E1,1.169502083E-2,3.256046772E-2,-1.402740479E-1,1.444775625E-1
2.076994459E1,-9.462825023E-3,-2.465379238E-2,-2.412481308E-1,2.426891327E-1
2.077493625E1,1.960196532E-4,-5.469381809E-3,-2.463665009E-1,2.464272820E-1
2.077992865E1,2.611402050E-2,-3.158009052E-2,-1.326646805E-1,1.388494207E-1
2.078492104E1,2.123597311E-3,9.089469910E-3,-1.790676117E-1,1.793107294E-1
2.078991344E1,-1.192334108E-2,1.853811741E-2,-3.106040955E-1,3.113851827E-1
2.079490584E1,-1.654155739E-2,-5.444645882E-3,-2.937669754E-1,2.942826925E-1
2.079989823E1,2.362654731E-2,2.540981770E-2,-7.990074158E-2,8.710913315E-2
2.080485563E1,1.130497735E-2,5.596035719E-2,1.815414429E-2,5.990773777E-2
2.080984802E1,-7.705844939E-3,3.651201725E-2,-1.221523285E-1,1.277250907E-1
2.081484042E1,-7.417819463E-3,1.247459650E-2,-2.779178619E-1,2.782965641E-1
2.081983282E1,-9.704690427E-3,1.472085714E-2,-2.565994263E-1,2.572044910E-1
2.082482521E1,1.634369791E-2,1.690083742E-2,-1.309375763E-1,1.330315889E-1
2.082981761E1,-5.337803159E-4,2.433896065E-3,-5.145931244E-2,5.151960412E-2
2.083482365E1,9.009671398E-3,-9.489417076E-3,-1.698093414E-1,1.703127583E-1
2.083981605E1,2.080148086E-2,-1.423424482E-2,-2.111587524E-1,2.126577863E-1
2.084480844E1,-2.466047555E-2,-2.141010761E-2,-6.687831879E-2,7.442607934E-2
2.084980084E1,1.471714582E-3,1.907962561E-2,-3.306865692E-2,3.820646709E-2
2.085479323E1,1.569527760E-2,-2.484560013E-3,-6.367683411E-2,6.562967301E-2
2.085978563E1,1.806851104E-2,2.261996269E-3,-1.462917328E-1,1.474206865E-1
2.086480834E1,-3.335965564E-3,-7.284462452E-3,-2.234678268E-1,2.236114078E-1
2.086980073E1,-1.287852228E-2,-3.808355331E-2,-1.527128220E-1,1.579158616E-1
2.087479313E1,-3.289743094E-3,-1.175564528E-2,-6.355381012E-2,6.471556525E-2
2.087978552E1,-1.045052428E-2,-4.484540224E-2,-6.777000427E-2,8.193349156E-2
2.088477792E1,-5.677242763E-3,-3.970324993E-3,-1.052055359E-1,1.054333882E-1
2.088977032E1,1.520180609E-3,-2.291941643E-2,-2.326059341E-1,2.337373124E-1
2.089473865E1,1.108359173E-2,-6.030321121E-3,-2.995529175E-1,2.998185470E-1
2.089973105E1,1.097055152E-2,-5.957901478E-3,-2.519197464E-1,2.522288806E-1
2.090472344E1,1.542631350E-2,2.262043953E-2,-1.761770248E-1,1.782918941E-1
2.090971584E1,5.734107457E-3,2.012610435E-2,-1.248178482E-1,1.265600067E-1
2.091470823E1,9.686476551E-4,3.675174713E-2,-1.356439590E-1,1.405379409E-1
2.091970063E1,-2.746834792E-2,1.988631487E-2,-1.867704391E-1,1.898240569E-1
2.092469318E1,-1.775464788E-2,-1.684546471E-3,-1.994686127E-1,2.002643070E-1
2.092968558E1,-1.767146587E-2,3.393733501E-2,-1.978082657E-1,2.014748952E-1
2.093467797E1,-3.285018960E-3,5.122900009E-3,-1.747817993E-1,1.748877149E-1
2.093967037E1,2.290663682E-2,-1.152634621E-2,-1.875772476E-1,1.893219335E-1
2.094466276E1,-2.951601706E-2,3.610265255E-2,-1.812610626E-1,1.871634836E-1
2.094965516E1,-4.116176814E-2,1.202118397E-2,-1.346168518E-1,1.412816223E-1
2.095463782E1,4.204570316E-3,1.892781258E-2,-5.986309052E-2,6.292479723E-2
2.095963021E1,-3.163945163E-3,4.482835531E-2,2.852630615E-2,5.322914739E-2
2.096462261E1,6.347232498E-3,5.630725622E-2,-4.970550537E-3,5.688146303E-2
2.096961506E1,8.747303858E-3,1.072496176E-2,-5.718898773E-2,5.883978626E-2
2.097460740E1,-2.920939028E-2,-1.219987869E-3,-1.493558884E-1,1.521902042E-1
2.097959980E1,-2.852402627E-3,-2.974152565E-2,-1.671171188E-1,1.697669755E-1
2.098461631E1,8.939761668E-3,-1.293778419E-2,-2.794837952E-2,3.206894941E-2
2.098960870E1,-1.272136811E-2,-2.240467072E-2,4.829597473E-2,5.473850246E-2
2.099460110E1,8.797816001E-3,1.559555531E-3,-1.624393463E-2,1.853912598E-2
2.099959349E1,8.906535804E-3,-2.689033747E-2,-1.562604904E-1,1.588072967E-1
2.100458589E1,2.093277499E-2,-4.564833641E-2,-2.357244492E-1,2.410144552E-1
2.100957828E1,1.790671377E-3,-9.612739086E-3,-2.432603836E-1,2.434568247E-1
2.101458151E1,3.487359732E-2,1.662045717E-2,-1.295804977E-1,1.352165403E-1
2.101955282E1,2.734486200E-2,1.655113697E-2,-3.109931946E-2,4.459651650E-2
2.102455573E1,-8.438561112E-3,-2.874732018E-2,-8.785438538E-2,9.282246905E-2
2.102954230E1,-2.016867138E-2,-2.615737915E-2,-1.393861771E-1,1.432462570E-1
2.103452735E1,-5.761357024E-3,-4.490137100E-3,-1.643514633E-1,1.645137017E-1
2.103951969E1,8.573194966E-3,-2.581042051E-2,-1.606044769E-1,1.628909927E-1
2.104451209E1,1.459067687E-3,-1.131993532E-2,-1.236314774E-1,1.241572068E-1
2.104950448E1,8.647521958E-3,-6.547033787E-3,-1.249818802E-1,1.254516387E-1
2.105449688E1,8.551550098E-3,3.031790257E-3,-6.454944611E-2,6.518398388E-2
2.105948927E1,6.040163338E-3,2.208024263E-2,-8.301162720E-2,8.611010938E-2
2.106448172E1,-2.713319659E-2,1.004076004E-2,-1.535844803E-1,1.562856993E-1
2.106949214E1,-1.965214871E-2,3.368723392E-2,-1.808137894E-1,1.849720603E-1
2.107448454E1,-1.484253444E-2,2.625471354E-2,-1.032915115E-1,1.076045871E-1
2.107947693E1,1.600404456E-2,3.080910444E-2,-2.166080475E-2,4.092090934E-2
2.108446933E1,1.343058236E-2,4.538059235E-3,9.410858154E-3,1.701583895E-2
2.108946172E1,3.235954791E-2,2.115118504E-2,6.958961487E-3,3.928027641E-2
2.109445412E1,-1.137657091E-3,4.717516899E-2,-5.960941315E-2,7.602679112E-2
2.109944000E1,3.696747590E-3,2.309596539E-2,-1.184968948E-1,1.207832921E-1
2.110443240E1,-1.055400819E-2,1.822179556E-2,-1.460103989E-1,1.475210409E-1
2.110942480E1,1.569482684E-2,6.167113781E-3,-1.376695633E-1,1.386984843E-1
2.111441719E1,-8.255871944E-3,-2.013486624E-2,-5.576229095E-2,5.985821040E-2
2.111940959E1,6.143364590E-3,3.763079643E-3,-1.491641998E-2,1.656506209E-2
2.112440198E1,2.042260580E-2,-2.950376272E-2,-5.992507935E-2,6.984676068E-2
2.112937287E1,-2.010188252E-2,-1.507675648E-2,-1.283206940E-1,1.307577713E-1
2.113436526E1,8.649282157E-3,-1.739901304E-2,-1.248807907E-1,1.263833360E-1
2.113935766E1,1.430018805E-3,-4.336285591E-2,-1.452178955E-1,1.515606130E-1
2.114435006E1,-3.387559904E-3,-5.010604858E-2,-1.226253510E-1,1.325106349E-1
2.114934245E1,1.428311691E-3,-4.531145096E-3,-1.477327347E-1,1.478091075E-1
2.115433485E1,-1.760184765E-2,-1.877170801E-2,-1.322507858E-1,1.347311115E-1
2.115935011E1,-2.706950158E-2,-4.253822565E-2,-1.050291061E-1,1.165048140E-1
2.116434250E1,6.349144503E-3,-4.463165998E-2,-5.189704895E-2,6.874300254E-2
2.116933490E1,-7.532271557E-4,-2.281063795E-2,-1.582717896E-2,2.777394730E-2
2.117432730E1,-6.225991528E-4,-5.348050594E-2,-9.408664703E-2,1.082259179E-1
